Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
28/05/2020,EQ,390,407.65,387,387,390.9,390.95,397.78,827.75,286,72694994,28916322405,644499
27/05/2020,EQ,346.1,392.45,341.5,341.3,389.9,387,368.94,827.75,286,72445794,26728053127,587020
26/05/2020,EQ,342,347.7,336.35,336.95,341.5,341.3,342.07,827.75,286,30693404,10499375858,305066
22/05/2020,EQ,352.1,359.75,332.85,357.2,338.6,336.95,342.8,827.75,286,48368474,16580921549,475509
21/05/2020,EQ,363,369,355.7,362.5,357,357.2,362.97,827.75,286,24794934,8999751915,250995
20/05/2020,EQ,353,366.3,350,354.5,364.95,362.5,357.71,827.75,286,30722038,10989712101,325563
19/05/2020,EQ,368.8,372.5,350.1,358.8,355.5,354.5,361.09,827.75,286,42889862,15487075435,423289
18/05/2020,EQ,389,389,352.3,388.55,361.2,358.8,364.05,827.75,286,47864793,17424989344,460935
15/05/2020,EQ,402.75,403.9,386.8,401.95,388.8,388.55,391.48,827.75,286,25435045,9957298069,274054
14/05/2020,EQ,405.05,411,397.65,414,402.75,401.95,404.7,827.75,286,31604457,12790277048,301403
13/05/2020,EQ,411,416.45,399.6,386.85,413.95,414,408.97,827.75,286,48206377,19714947612,493525
12/05/2020,EQ,376.3,391.8,370,379.55,386.2,386.85,378.16,827.75,286,38411667,14525742513,379557
11/05/2020,EQ,391,393.5,376.85,382.05,380.5,379.55,384.22,827.75,286,30143521,11581674465,335987
08/05/2020,EQ,403.5,409.45,379.65,397.35,383,382.05,395.91,827.75,286,33506610,13265518231,353592
07/05/2020,EQ,387,402.25,382.7,388.85,398.5,397.35,394.83,827.75,286,41339427,16321878962,482183
06/05/2020,EQ,385,394.45,368.05,389,393.5,388.85,382.18,827.75,286,67511657,25801559407,701599
05/05/2020,EQ,414,418.75,386.5,402.8,389.5,389,400.46,827.75,286,50982763,20416434073,558582
04/05/2020,EQ,424,424,399.7,444.9,407,402.8,409.68,827.75,286,37854079,15508137974,484430
30/04/2020,EQ,451,461.9,440.4,439.1,444.05,444.9,452.72,827.75,286,40383418,18282508001,419141
29/04/2020,EQ,430.75,448.85,425.95,455.45,438.85,439.1,438.97,827.75,286,61500039,26996643971,676631
28/04/2020,EQ,438,458.4,435.25,427.3,457.5,455.45,446.31,827.75,286,43938651,19610096248,471905
27/04/2020,EQ,415,429.5,409.1,403.95,426.1,427.3,422.19,827.75,286,35987021,15193308501,381495
24/04/2020,EQ,416,419.65,401.25,430.05,406,403.95,410.4,827.75,286,35773432,14681461718,351689
23/04/2020,EQ,434.6,439.85,426.05,431.15,428.9,430.05,433,827.75,286,29418033,12738047174,338254
22/04/2020,EQ,418.55,434.55,412,420.65,433.5,431.15,424.5,827.75,286,36619626,15544912530,407478
21/04/2020,EQ,436,439.95,412.95,455.95,419.65,420.65,421.92,827.75,286,33572228,14164915159,389708
20/04/2020,EQ,482,483.45,451.25,478.8,453,455.95,465.65,827.75,286,42163860,19633635484,508117
17/04/2020,EQ,450,485.9,432.4,422.55,481.4,478.8,447.62,827.75,286,47831855,21410639337,501888
16/04/2020,EQ,408.6,427,400.7,417.3,426,422.55,415.38,827.75,286,42344581,17588972545,490756
15/04/2020,EQ,434,451.65,412.45,418.95,418,417.3,434.36,827.75,286,48315084,20986240303,482534
13/04/2020,EQ,417.95,427.9,402,420.15,420,418.95,414.15,827.75,286,33432493,13846137202,423296
09/04/2020,EQ,405,423,398.65,391.35,420,420.15,409.23,827.75,286,44090829,18043123262,470749
08/04/2020,EQ,383.75,427.7,373.5,388.85,391.4,391.35,396.73,827.75,286,64930772,25759745935,769506
07/04/2020,EQ,347.4,405.75,342.35,325.45,391,388.85,367.02,827.75,286,48093870,17651518767,522716
03/04/2020,EQ,360.2,362.3,324,358.65,326.9,325.45,343.1,827.75,286,41317685,14176180304,407312
01/04/2020,EQ,376.25,379.8,354,379,355.5,358.65,366.41,827.75,286,27745001,10166036367,334884
31/03/2020,EQ,384.4,389.8,372.65,368.15,378.5,379,379.67,827.75,286,34637418,13150697519,380850
30/03/2020,EQ,345,382,340.35,359.75,368.2,368.15,364.35,827.75,286,61772934,22506973341,661071
27/03/2020,EQ,370,409.45,354.05,341.4,362.5,359.75,378.88,827.75,286,71043359,26917173675,990737
26/03/2020,EQ,335.95,399,332,326.8,346,341.4,362.99,827.75,286,62971676,22857867050,746077
25/03/2020,EQ,293.5,363.75,286,303.15,331.5,326.8,319.6,827.75,286,51994332,16617292695,741163
24/03/2020,EQ,331.95,337.5,291,308.65,304.8,303.15,311.41,827.75,291,50683611,15783135040,767331
23/03/2020,EQ,385.35,392,302,428.15,310,308.65,333.19,827.75,302,37622791,12535636891,563041
20/03/2020,EQ,431.4,449.7,414.2,428.25,425,428.15,429.91,827.75,392.1,30764380,13225993442,389335
19/03/2020,EQ,441.05,464.95,423.75,473.45,428,428.25,440.66,827.75,392.1,33244422,14649492449,397399
18/03/2020,EQ,490,506.05,392.1,488.35,484.15,473.45,456.43,827.75,392.1,36268578,16553976056,495613
17/03/2020,EQ,515.15,531.3,477.45,508.6,485.65,488.35,511.9,827.75,451.1,20594426,10542219836,251239
16/03/2020,EQ,542.35,545,502.35,568.8,510.9,508.6,521.82,827.75,451.1,21543626,11241882828,329445
13/03/2020,EQ,516.95,585.65,451.1,543.25,578.5,568.8,541.99,827.75,451.1,25599380,13874621210,305539
12/03/2020,EQ,592,594,528.15,619.35,545.1,543.25,556.85,827.75,528.15,29369628,16354352650,265199
11/03/2020,EQ,613.65,634.4,612.1,623.55,620,619.35,623.09,827.75,612.1,11021533,6867366598,171462
09/03/2020,EQ,639,641.85,615.1,657.65,623.6,623.55,629.4,827.75,615.1,14336439,9023367392,182268
06/03/2020,EQ,650,660.8,641.05,677.9,658.2,657.65,653.41,827.75,622.65,12969235,8474220113,220341
05/03/2020,EQ,686.5,694,675.25,682.2,677.75,677.9,685.27,827.75,622.65,10508008,7200857698,145360
04/03/2020,EQ,690,696,668.3,687.15,681,682.2,682.4,827.75,622.65,14802724,10101385709,229199
03/03/2020,EQ,689.9,695.8,675,684.2,689.8,687.15,685.67,827.75,622.65,11198145,7678190334,161760
02/03/2020,EQ,709.3,713.25,675.3,697.3,687,684.2,695.97,827.75,622.65,13854352,9642189508,177926
28/02/2020,EQ,718.9,724.7,691,735.85,701,697.3,705.99,827.75,622.65,16428944,11598725371,184431
27/02/2020,EQ,728.7,739.45,716.55,729.4,737.3,735.85,728.51,827.75,622.65,8867328,6459909083,157080
26/02/2020,EQ,725.3,735.75,722,728.75,728.3,729.4,729.54,827.75,622.65,7136975,5206673235,115827
25/02/2020,EQ,729.4,732,722.05,725.45,730,728.75,728.05,827.75,622.65,5419596,3945756047,86168
24/02/2020,EQ,737.95,738.4,723,744.3,725.5,725.45,731.78,827.75,622.65,6589087,4821794273,114364
20/02/2020,EQ,742.75,754,737.6,741.05,745.5,744.3,747.21,827.75,622.65,7529403,5626055289,126586
19/02/2020,EQ,740.65,745.1,735.35,733.65,741.5,741.05,740.45,827.75,622.65,4372673,3237737223,85398
18/02/2020,EQ,737.75,737.75,724.7,738.4,735.5,733.65,730.59,827.75,622.65,5215502,3810389731,83149
17/02/2020,EQ,737.4,743.1,730.2,736.5,738.5,738.4,736.29,827.75,622.65,4275465,3147981076,68454
