,DATE,SERIES,OPEN,HIGH,LOW,PREV_CLOSE,LTP,CLOSE,VWAP,52W_H,52W_L,VOLUME,VALUE,NO_OF_TRADES
20,16/07/2020,EQ,4320.0,4320.0,4270.05,4293.3,4287.0,4275.8,4286.48,4802.1,3007.05,642,2751918.75,153
21,15/07/2020,EQ,4350.0,4461.4,4286.0,4289.85,4290.8,4293.3,4296.05,4802.1,3007.05,802,3445434.7,166
22,14/07/2020,EQ,4251.0,4299.95,4251.0,4294.9,4280.0,4289.85,4284.12,4802.1,3007.05,1015,4348377.15,139
23,13/07/2020,EQ,4295.0,4300.0,4270.0,4295.9,4300.0,4294.9,4285.13,4802.1,3007.05,1316,5639233.65,223
24,10/07/2020,EQ,4299.95,4299.95,4205.0,4297.7,4294.45,4295.9,4278.17,4802.1,2933.0,1311,5608683.75,251
25,09/07/2020,EQ,4294.35,4300.0,4258.0,4263.9,4300.0,4297.7,4287.73,4802.1,2933.0,1193,5115256.95,231
26,08/07/2020,EQ,4300.0,4300.0,4225.0,4213.15,4278.4,4263.9,4256.46,4802.1,2933.0,1493,6354894.3,244
27,07/07/2020,EQ,4233.95,4233.95,4203.5,4201.65,4214.0,4213.15,4213.02,4802.1,2933.0,2299,9685724.3,193
28,06/07/2020,EQ,4300.0,4300.0,4180.05,4207.75,4206.0,4201.65,4201.56,4802.1,2933.0,1255,5272952.3,256
29,03/07/2020,EQ,4377.1,4503.4,4198.0,4208.75,4207.0,4207.75,4207.87,4802.1,2915.05,2402,10107295.85,229
30,02/07/2020,EQ,4242.0,4242.0,4198.0,4267.7,4210.95,4208.75,4213.9,4802.1,2915.05,2339,9856308.45,336
31,01/07/2020,EQ,4299.95,4299.95,4253.0,4244.25,4271.0,4267.7,4269.0,4802.1,2915.05,910,3884789.65,206
32,30/06/2020,EQ,4299.95,4299.95,4201.0,4230.15,4244.0,4244.25,4238.72,4802.1,2915.05,1494,6332649.7,241
33,29/06/2020,EQ,4203.2,4249.0,4203.2,4209.85,4229.9,4230.15,4231.94,4802.1,2915.05,1509,6385989.95,314
34,26/06/2020,EQ,4206.4,4216.0,4180.0,4206.4,4205.0,4209.85,4201.63,4802.1,2915.05,509,2138629.45,157
35,25/06/2020,EQ,4232.75,4265.0,4195.0,4232.75,4210.0,4206.4,4209.39,4802.1,2915.05,745,3135993.85,162
36,24/06/2020,EQ,4215.0,4240.0,4190.3,4190.3,4239.95,4232.75,4219.71,4802.1,2915.05,927,3911668.2,190
37,23/06/2020,EQ,4151.0,4199.95,4151.0,4191.95,4195.0,4190.3,4185.41,4802.1,2915.05,1132,4737885.25,184
38,22/06/2020,EQ,4151.0,4216.0,4151.0,4141.9,4186.25,4191.95,4186.13,4802.1,2915.05,1114,4663344.95,251
39,19/06/2020,EQ,4135.0,4168.95,4135.0,4143.3,4144.0,4141.9,4146.07,4802.1,2872.0,819,3395627.65,122
40,18/06/2020,EQ,3972.2,4195.0,3972.2,4137.75,4145.0,4143.3,4147.5,4802.1,2872.0,1193,4947965.05,188
41,17/06/2020,EQ,4245.0,4245.0,4123.0,4145.75,4138.85,4137.75,4147.65,4802.1,2872.0,362,1501450.7,148
42,16/06/2020,EQ,4282.8,4406.4,4101.0,4118.1,4150.0,4145.75,4123.19,4802.1,2872.0,1652,6811511.15,222
43,15/06/2020,EQ,4580.0,4580.0,4111.15,4138.6,4117.0,4118.1,4154.57,4802.1,2872.0,1217,5056107.75,271
44,12/06/2020,EQ,4298.0,4504.6,4116.5,4132.7,4153.6,4138.6,4143.64,4802.1,2836.1,1040,4309381.25,226
45,11/06/2020,EQ,4150.0,4178.5,4101.5,4085.7,4132.0,4132.7,4135.83,4802.1,2836.1,1220,5045712.75,256
46,10/06/2020,EQ,4115.85,4115.85,4070.0,4078.55,4080.05,4085.7,4096.78,4802.1,2836.1,464,1900907.5,161
47,09/06/2020,EQ,4047.0,4083.4,4047.0,4047.85,4071.0,4078.55,4064.4,4802.1,2836.1,536,2178519.45,113
48,08/06/2020,EQ,4061.3,4066.5,4025.05,4083.05,4045.0,4047.85,4042.59,4802.1,2836.1,1152,4657058.3,213
49,05/06/2020,EQ,4052.1,4090.0,4052.1,4055.45,4087.0,4083.05,4070.73,4802.1,2825.1,587,2389521.35,151
50,04/06/2020,EQ,4066.05,4066.9,4040.0,4066.35,4065.5,4055.45,4050.7,4802.1,2825.1,1577,6387948.45,199
51,03/06/2020,EQ,4082.45,4082.5,4022.25,4099.7,4068.9,4066.35,4057.49,4802.1,2825.1,1316,5339651.8,227
52,02/06/2020,EQ,4092.5,4121.0,4089.05,4099.55,4100.0,4099.7,4099.51,4802.1,2825.1,657,2693378.5,153
53,01/06/2020,EQ,4200.0,4200.0,4080.05,4075.0,4100.0,4099.55,4103.72,4802.1,2825.1,1074,4407399.15,197
54,29/05/2020,EQ,4099.0,4099.0,4060.0,4091.6,4075.0,4075.0,4076.46,4802.1,2775.0,1168,4761310.75,170
55,28/05/2020,EQ,4059.4,4113.4,4055.0,4041.3,4113.4,4091.6,4084.96,4802.1,2775.0,1736,7091488.4,254
56,27/05/2020,EQ,4150.0,4150.0,4037.85,4103.3,4043.95,4041.3,4055.47,4802.1,2775.0,2459,9972390.65,572
57,26/05/2020,EQ,4140.0,4149.95,4072.3,4139.05,4114.0,4103.3,4119.11,4802.1,2775.0,1130,4654592.9,248
58,22/05/2020,EQ,4130.0,4165.7,4062.25,4133.8,4123.35,4139.05,4126.66,4802.1,2751.0,1429,5896993.2,245
59,21/05/2020,EQ,4117.0,4160.0,4105.5,4169.65,4125.05,4133.8,4136.62,4802.1,2751.0,937,3876010.65,230
60,20/05/2020,EQ,4120.85,4180.0,4120.85,4120.85,4172.0,4169.65,4169.64,4802.1,2751.0,581,2422559.55,148
61,19/05/2020,EQ,4175.05,4193.95,4112.0,4226.0,4120.0,4120.85,4132.32,4802.1,2751.0,1367,5648882.3,266
62,18/05/2020,EQ,4194.8,4266.0,4191.0,4154.8,4228.1,4226.0,4226.23,4802.1,2751.0,2770,11706652.7,457
63,15/05/2020,EQ,4136.0,4180.0,4136.0,4136.25,4154.0,4154.8,4156.91,4802.1,2751.0,2005,8334613.2,296
64,14/05/2020,EQ,4133.0,4160.0,4100.0,4085.6,4160.0,4136.25,4122.56,4802.1,2751.0,1100,4534817.3,207
65,13/05/2020,EQ,4098.9,4098.9,4051.0,4098.9,4080.0,4085.6,4075.87,4802.1,2751.0,725,2955006.05,223
66,12/05/2020,EQ,4165.0,4165.0,4090.05,4166.8,4097.0,4098.9,4110.38,4802.1,2751.0,7254,29816667.5,421
67,11/05/2020,EQ,4140.0,4267.85,4092.0,4138.45,4199.95,4166.8,4133.19,4802.1,2751.0,2986,12341705.4,427
68,08/05/2020,EQ,4100.0,4155.0,4099.9,4080.35,4126.0,4138.45,4129.35,4802.1,2751.0,975,4026116.45,289
69,07/05/2020,EQ,4120.0,4149.95,4069.95,4123.15,4077.0,4080.35,4090.68,4802.1,2751.0,2043,8357256.45,363
70,06/05/2020,EQ,4254.0,4254.0,4110.0,4183.65,4123.0,4123.15,4127.59,4802.1,2751.0,2338,9650302.3,401
71,05/05/2020,EQ,4274.5,4323.9,4144.1,4279.55,4192.0,4183.65,4197.57,4802.1,2751.0,3440,14439644.65,715
72,04/05/2020,EQ,4271.7,4319.65,4217.75,4271.7,4276.45,4279.55,4285.72,4802.1,2751.0,1701,7290011.7,469
73,30/04/2020,EQ,4215.0,4315.0,4190.0,4219.4,4275.0,4271.7,4223.89,4802.1,2743.0,2301,9719170.95,478
74,29/04/2020,EQ,4246.55,4246.6,4201.65,4217.4,4220.1,4219.4,4221.37,4802.1,2743.0,957,4039852.15,310
75,28/04/2020,EQ,4200.05,4247.0,4190.15,4240.25,4219.0,4217.4,4219.48,4802.1,2743.0,1574,6641463.9,392
76,27/04/2020,EQ,4250.0,4274.0,4202.05,4226.3,4224.0,4240.25,4225.61,4802.1,2743.0,2299,9714669.3,537
77,24/04/2020,EQ,4205.9,4248.0,4172.0,4205.9,4244.0,4226.3,4208.09,4802.1,2743.0,2117,8908530.3,393
78,23/04/2020,EQ,4247.7,4247.7,4180.0,4180.3,4205.0,4205.9,4206.38,4802.1,2743.0,2729,11479198.9,358
79,22/04/2020,EQ,4335.0,4461.3,4151.0,4208.75,4180.0,4180.3,4181.45,4802.1,2743.0,2545,10641795.6,564
80,21/04/2020,EQ,4298.0,4333.65,4161.1,4247.8,4214.0,4208.75,4228.18,4802.1,2743.0,3716,15711910.7,858
81,20/04/2020,EQ,4300.15,4377.0,4202.15,4372.75,4254.9,4247.8,4276.75,4802.1,2743.0,3106,13283600.1,773
82,17/04/2020,EQ,4609.5,4742.5,4300.05,4432.25,4356.05,4372.75,4358.06,4802.1,2743.0,2964,12917288.0,784
83,16/04/2020,EQ,4756.0,4802.1,4300.1,4617.45,4421.5,4432.25,4416.5,4802.1,2743.0,6476,28601234.4,1588
84,15/04/2020,EQ,4448.3,4698.35,4200.05,4277.25,4650.0,4617.45,4563.24,4698.35,2743.0,3700,16883973.5,1193
85,13/04/2020,EQ,4049.0,4300.0,4049.0,4049.0,4300.0,4277.25,4212.01,4300.0,2743.0,2343,9868742.05,540
86,09/04/2020,EQ,3970.0,4063.0,3954.0,3973.3,4060.0,4049.0,3997.88,4116.9,2743.0,807,3226290.35,242
87,08/04/2020,EQ,3969.9,3989.0,3925.0,3919.55,3983.0,3973.3,3951.29,4116.9,2743.0,701,2769851.6,206
88,07/04/2020,EQ,3927.4,4030.0,3900.0,3876.1,3900.0,3919.55,3971.31,4116.9,2743.0,2899,11512841.7,591
89,03/04/2020,EQ,3841.0,3890.0,3837.85,3807.85,3868.0,3876.1,3868.77,4116.9,2743.0,919,3555400.25,188
90,01/04/2020,EQ,3852.8,3852.8,3777.0,3852.8,3812.0,3807.85,3803.27,4116.9,2743.0,533,2027141.0,129
91,31/03/2020,EQ,4044.2,4044.2,3815.0,3888.7,3815.0,3852.8,3864.23,4116.9,2743.0,694,2681775.8,169
92,30/03/2020,EQ,3845.0,3900.0,3785.6,3808.85,3894.0,3888.7,3850.28,4116.9,2743.0,1347,5186326.4,338
93,27/03/2020,EQ,3657.0,3845.0,3657.0,3658.45,3845.0,3808.85,3749.91,4116.9,2743.0,1369,5133627.2,218
94,26/03/2020,EQ,3690.0,3725.0,3650.1,3690.2,3652.1,3658.45,3671.21,4116.9,2743.0,402,1475826.15,136
95,25/03/2020,EQ,3685.0,3730.0,3660.0,3653.4,3660.0,3690.2,3694.99,4116.9,2743.0,939,3469594.1,193
96,24/03/2020,EQ,3624.05,3698.95,3576.75,3584.45,3649.0,3653.4,3628.37,4116.9,2743.0,1242,4506430.6,188
97,23/03/2020,EQ,3595.5,3650.2,3411.0,3595.5,3621.0,3584.45,3590.84,4116.9,2743.0,816,2930125.8,251
98,20/03/2020,EQ,3597.0,3600.0,3508.1,3526.75,3599.0,3595.5,3566.6,4116.9,2743.0,1210,4315580.2,143
99,19/03/2020,EQ,3501.0,3547.0,3420.1,3562.85,3525.0,3526.75,3490.01,4116.9,2743.0,2343,8177086.8,385
100,18/03/2020,EQ,3530.05,3589.0,3511.05,3463.05,3560.2,3562.85,3548.41,4116.9,2743.0,1376,4882614.5,274
101,17/03/2020,EQ,3562.5,3562.5,3450.0,3580.0,3450.0,3463.05,3482.23,4116.9,2743.0,1215,4230906.9,269
102,16/03/2020,EQ,3612.0,3633.55,3532.0,3631.55,3580.0,3580.0,3590.47,4116.9,2743.0,1227,4405507.7,277
103,13/03/2020,EQ,3699.95,3750.0,3552.05,3792.2,3630.0,3631.55,3620.22,4116.9,2743.0,2420,8760933.45,355
104,12/03/2020,EQ,3770.0,3798.5,3659.6,3792.85,3785.4,3792.2,3768.77,4116.9,2743.0,1960,7386783.9,280
105,11/03/2020,EQ,3839.0,3915.2,3786.6,3838.4,3791.0,3792.85,3831.06,4116.9,2743.0,2538,9723240.1,316
106,09/03/2020,EQ,4037.7,4116.9,3820.0,3958.55,3850.0,3838.4,3902.0,4116.9,2743.0,6190,24153361.55,1094
107,06/03/2020,EQ,3871.7,4116.0,3825.6,3795.8,3915.6,3958.55,3923.55,4116.0,2743.0,5922,23235278.0,896
108,05/03/2020,EQ,3800.0,3812.0,3780.0,3800.0,3799.95,3795.8,3791.23,3849.95,2743.0,481,1823580.7,94
109,04/03/2020,EQ,3767.3,3829.0,3767.3,3693.45,3800.0,3800.0,3803.65,3849.95,2743.0,940,3575434.75,228
110,03/03/2020,EQ,3700.0,3701.5,3664.25,3683.45,3692.0,3693.45,3685.86,3849.95,2743.0,708,2609590.65,98
111,02/03/2020,EQ,3685.5,3708.95,3632.5,3722.5,3681.05,3683.45,3667.78,3849.95,2743.0,1230,4511365.7,300
112,28/02/2020,EQ,3769.95,3814.0,3702.25,3724.45,3710.15,3722.5,3735.4,3849.95,2743.0,1462,5461158.1,254
113,27/02/2020,EQ,3778.9,3778.95,3717.2,3736.1,3723.1,3724.45,3735.55,3849.95,2743.0,1447,5405340.4,151
114,26/02/2020,EQ,3732.5,3773.95,3695.0,3736.65,3739.0,3736.1,3739.98,3849.95,2743.0,1400,5235973.5,231
115,25/02/2020,EQ,3800.0,3814.0,3701.2,3820.45,3744.0,3736.65,3756.01,3849.95,2743.0,1346,5055593.5,242
116,24/02/2020,EQ,3705.0,3849.95,3705.0,3647.85,3802.0,3820.45,3770.4,3849.95,2743.0,1665,6277713.6,344
117,20/02/2020,EQ,3650.0,3659.65,3636.05,3649.5,3638.0,3647.85,3646.68,3697.95,2702.2,673,2454215.45,111
118,19/02/2020,EQ,3644.0,3655.0,3621.0,3593.9,3650.0,3649.5,3639.77,3697.95,2702.2,355,1292120.05,82
119,18/02/2020,EQ,3596.45,3620.0,3591.0,3596.45,3591.0,3593.9,3600.4,3697.95,2702.2,558,2009024.3,73
120,17/02/2020,EQ,3600.05,3626.95,3589.05,3589.8,3589.05,3596.45,3608.47,3697.95,2702.2,370,1335135.2,89
121,14/02/2020,EQ,3585.0,3600.0,3581.05,3589.8,3585.05,3589.8,3592.18,3697.95,2702.2,227,815424.5,68
122,13/02/2020,EQ,3571.5,3594.5,3571.5,3570.25,3589.8,3589.8,3586.87,3697.95,2702.2,164,588246.2,59
123,12/02/2020,EQ,3565.05,3582.75,3552.0,3572.45,3570.95,3570.25,3565.04,3697.95,2702.2,135,481280.85,49
124,11/02/2020,EQ,3597.9,3597.9,3550.0,3577.8,3565.0,3572.45,3571.49,3697.95,2702.2,461,1646455.1,114
125,10/02/2020,EQ,3562.0,3590.95,3538.0,3555.2,3578.0,3577.8,3564.31,3697.95,2702.2,390,1390082.35,120
126,07/02/2020,EQ,3577.0,3577.0,3545.0,3529.3,3562.0,3555.2,3556.27,3697.95,2702.2,486,1728349.65,80
127,06/02/2020,EQ,3503.05,3555.0,3503.05,3518.55,3514.05,3529.3,3530.42,3697.95,2702.2,239,843770.05,64
128,05/02/2020,EQ,3520.0,3540.0,3501.05,3543.6,3510.0,3518.55,3521.62,3697.95,2702.2,387,1362868.0,131
129,04/02/2020,EQ,3550.0,3560.0,3536.55,3578.15,3540.0,3543.6,3549.66,3697.95,2702.2,147,521799.4,54
130,03/02/2020,EQ,3616.0,3638.5,3570.1,3587.15,3572.1,3578.15,3581.55,3697.95,2702.2,490,1754960.45,86
131,01/02/2020,EQ,3695.0,3695.0,3574.05,3563.2,3593.0,3587.15,3584.03,3697.95,2702.2,294,1053703.75,78
132,31/01/2020,EQ,3573.0,3584.0,3536.0,3568.55,3555.0,3563.2,3561.34,3697.95,2702.2,700,2492939.25,93
133,30/01/2020,EQ,3536.05,3573.0,3536.0,3531.9,3573.0,3568.55,3559.59,3697.95,2702.2,1144,4072173.25,103
134,29/01/2020,EQ,3538.0,3538.0,3501.35,3544.05,3524.0,3531.9,3525.43,3697.95,2702.2,176,620475.75,72
135,28/01/2020,EQ,3570.0,3570.0,3535.05,3562.25,3555.95,3544.05,3550.43,3697.95,2702.2,233,827250.45,81
136,27/01/2020,EQ,3550.0,3578.8,3532.05,3506.0,3551.0,3562.25,3557.31,3697.95,2702.2,897,3190905.5,204
137,24/01/2020,EQ,3516.05,3523.95,3506.0,3506.8,3506.0,3506.0,3512.39,3697.95,2702.2,222,779750.25,54
138,23/01/2020,EQ,3520.0,3520.0,3493.35,3512.6,3508.9,3506.8,3506.44,3697.95,2702.2,193,676743.3,68
139,22/01/2020,EQ,3472.35,3515.0,3472.35,3492.95,3510.05,3512.6,3498.1,3697.95,2702.2,261,913004.85,64
140,21/01/2020,EQ,3516.0,3543.85,3487.0,3511.35,3491.1,3492.95,3513.6,3697.95,2702.2,443,1556525.65,105
141,20/01/2020,EQ,3492.0,3520.0,3488.0,3492.0,3511.0,3511.35,3508.46,3697.95,2702.2,303,1063062.5,99
142,17/01/2020,EQ,3489.0,3509.9,3485.15,3494.2,3492.0,3492.0,3498.22,3697.95,2702.2,478,1672147.6,106
143,16/01/2020,EQ,3485.5,3497.95,3480.65,3485.3,3494.9,3494.2,3490.43,3697.95,2702.2,258,900530.8,64
144,15/01/2020,EQ,3467.05,3490.0,3467.05,3457.35,3489.95,3485.3,3484.41,3697.95,2702.2,295,1027900.0,69
145,14/01/2020,EQ,3440.0,3468.95,3436.0,3479.25,3467.0,3457.35,3455.92,3697.95,2702.2,572,1976786.9,128
146,13/01/2020,EQ,3497.0,3497.0,3471.05,3474.9,3479.55,3479.25,3482.0,3697.95,2702.2,995,3464592.15,119
147,10/01/2020,EQ,3495.0,3538.0,3455.55,3494.85,3475.0,3474.9,3475.16,3697.95,2702.2,3343,11617459.6,244
148,09/01/2020,EQ,3526.0,3597.95,3485.0,3597.95,3495.25,3494.85,3509.86,3697.95,2702.2,1328,4661098.4,242
149,08/01/2020,EQ,3575.5,3686.85,3575.5,3552.7,3593.0,3597.95,3624.23,3697.95,2702.2,2360,8553192.8,353
150,07/01/2020,EQ,3600.0,3600.0,3502.0,3603.15,3557.9,3552.7,3561.02,3697.95,2702.2,1985,7068634.4,258
151,06/01/2020,EQ,3600.7,3697.95,3575.0,3530.1,3590.95,3603.15,3638.5,3697.95,2702.2,4615,16791678.25,700
152,03/01/2020,EQ,3464.05,3545.0,3464.05,3440.35,3535.0,3530.1,3518.38,3545.0,2702.2,797,2804149.5,184
153,02/01/2020,EQ,3478.95,3521.95,3432.25,3473.8,3439.9,3440.35,3464.26,3521.95,2702.2,752,2605126.65,180
154,01/01/2020,EQ,3437.1,3488.0,3420.0,3438.1,3483.95,3473.8,3458.44,3500.0,2702.2,346,1196619.05,121
155,31/12/2019,EQ,3418.5,3458.45,3414.0,3414.0,3439.2,3438.1,3436.78,3500.0,2702.2,240,824827.95,77
156,30/12/2019,EQ,3409.95,3448.5,3401.05,3399.7,3415.0,3414.0,3418.58,3500.0,2702.2,280,957201.2,102
157,27/12/2019,EQ,3416.0,3416.0,3383.05,3394.1,3396.0,3399.7,3396.8,3500.0,2702.2,292,991866.25,75
158,26/12/2019,EQ,3409.0,3416.0,3370.05,3371.65,3397.4,3394.1,3392.6,3500.0,2702.2,348,1180623.2,103
159,24/12/2019,EQ,3377.95,3390.0,3345.0,3349.25,3371.45,3371.65,3374.29,3500.0,2702.2,244,823326.9,117
160,23/12/2019,EQ,3341.0,3364.0,3333.35,3341.0,3359.0,3349.25,3352.3,3500.0,2702.2,279,935292.1,88
161,20/12/2019,EQ,3348.6,3383.95,3335.05,3348.6,3341.0,3341.0,3355.78,3500.0,2702.2,59,197991.2,36
162,19/12/2019,EQ,3346.0,3355.0,3307.0,3346.8,3340.0,3348.6,3335.49,3500.0,2702.2,144,480310.9,54
163,18/12/2019,EQ,3332.75,3350.05,3329.1,3332.75,3346.8,3346.8,3342.7,3500.0,2702.2,129,431207.85,44
164,17/12/2019,EQ,3341.9,3341.9,3317.05,3324.9,3329.8,3332.75,3326.31,3500.0,2702.2,201,668587.75,39
165,16/12/2019,EQ,3328.5,3349.0,3314.1,3321.0,3324.3,3324.9,3329.86,3500.0,2702.2,88,293027.8,35
166,13/12/2019,EQ,3316.55,3339.0,3300.35,3316.55,3321.05,3321.0,3317.29,3500.0,2702.2,219,726485.75,33
167,12/12/2019,EQ,3343.0,3343.0,3311.0,3306.4,3311.0,3316.55,3320.23,3500.0,2702.2,55,182612.55,33
168,11/12/2019,EQ,3310.0,3327.95,3301.0,3308.2,3309.1,3306.4,3307.51,3500.0,2702.2,329,1088170.2,51
169,10/12/2019,EQ,3320.0,3320.0,3302.55,3307.75,3305.0,3308.2,3311.24,3500.0,2702.2,126,417216.0,42
170,09/12/2019,EQ,3343.0,3349.0,3302.0,3343.25,3320.0,3307.75,3318.87,3500.0,2702.2,488,1619607.9,196
171,06/12/2019,EQ,3358.0,3370.0,3328.4,3358.0,3351.9,3343.25,3342.3,3500.0,2700.0,308,1029428.85,74
172,05/12/2019,EQ,3350.1,3376.95,3340.55,3370.4,3358.0,3358.0,3355.3,3500.0,2700.0,169,567045.85,59
173,04/12/2019,EQ,3341.0,3400.0,3341.0,3334.6,3360.0,3370.4,3376.04,3500.0,2700.0,519,1752167.0,93
174,03/12/2019,EQ,3384.5,3384.5,3310.2,3337.0,3333.0,3334.6,3331.39,3500.0,2700.0,306,1019404.4,72
175,02/12/2019,EQ,3339.95,3339.95,3316.0,3323.75,3337.0,3337.0,3333.42,3500.0,2700.0,104,346676.1,60
176,29/11/2019,EQ,3344.0,3354.95,3320.05,3318.25,3339.7,3323.75,3338.8,3500.0,2682.0,155,517513.35,54
177,28/11/2019,EQ,3330.0,3336.0,3309.0,3319.8,3310.05,3318.25,3320.37,3500.0,2682.0,248,823451.5,66
178,27/11/2019,EQ,3317.0,3346.95,3316.0,3316.8,3316.0,3319.8,3327.22,3500.0,2682.0,45,149725.0,32
179,26/11/2019,EQ,3348.0,3466.0,3286.65,3344.75,3311.1,3316.8,3354.5,3500.0,2682.0,917,3076077.65,287
180,25/11/2019,EQ,3359.0,3359.0,3320.15,3359.7,3350.0,3344.75,3336.96,3500.0,2682.0,244,814217.65,95
181,22/11/2019,EQ,3373.0,3373.0,3347.1,3358.0,3351.05,3359.7,3363.44,3500.0,2682.0,123,413702.65,55
182,21/11/2019,EQ,3360.0,3377.0,3350.0,3364.55,3358.0,3358.0,3358.81,3500.0,2682.0,64,214963.85,30
183,20/11/2019,EQ,3397.0,3398.5,3352.25,3375.45,3362.0,3364.55,3368.7,3500.0,2682.0,155,522147.85,64
184,19/11/2019,EQ,3370.0,3399.0,3353.5,3340.2,3354.05,3375.45,3368.55,3500.0,2682.0,148,498545.6,47
185,18/11/2019,EQ,3335.7,3359.0,3335.15,3335.7,3339.0,3340.2,3341.34,3500.0,2682.0,185,618147.35,48
186,15/11/2019,EQ,3364.95,3365.0,3330.65,3366.55,3335.5,3335.7,3349.13,3500.0,2682.0,135,452132.8,54
187,14/11/2019,EQ,3356.0,3380.9,3356.0,3356.4,3370.0,3366.55,3368.17,3500.0,2682.0,153,515329.9,42
188,13/11/2019,EQ,3365.95,3375.0,3345.0,3339.1,3357.5,3356.4,3356.16,3500.0,2682.0,319,1070615.2,76
189,11/11/2019,EQ,3340.05,3345.0,3333.65,3333.6,3336.7,3339.1,3342.3,3500.0,2682.0,106,354283.75,54
190,08/11/2019,EQ,3360.0,3369.0,3324.0,3369.55,3330.0,3333.6,3335.45,3500.0,2682.0,575,1917885.2,94
191,07/11/2019,EQ,3362.05,3414.85,3357.7,3360.4,3360.0,3369.55,3370.45,3500.0,2682.0,215,724646.2,64
192,06/11/2019,EQ,3388.85,3388.85,3350.0,3395.2,3369.0,3360.4,3357.26,3500.0,2682.0,1129,3790342.25,122
193,05/11/2019,EQ,3396.25,3410.0,3390.0,3396.25,3398.95,3395.2,3397.88,3500.0,2682.0,231,784910.8,89
194,04/11/2019,EQ,3400.0,3409.95,3370.55,3398.7,3409.0,3396.25,3394.07,3500.0,2682.0,264,896035.35,90
195,01/11/2019,EQ,3398.0,3414.0,3390.35,3390.05,3399.9,3398.7,3400.42,3500.0,2682.0,386,1312560.45,87
196,31/10/2019,EQ,3398.5,3399.0,3371.05,3362.65,3391.0,3390.05,3387.27,3500.0,2682.0,296,1002631.7,54
197,30/10/2019,EQ,3372.9,3389.95,3357.55,3372.95,3357.8,3362.65,3364.56,3500.0,2682.0,224,753661.6,67
198,29/10/2019,EQ,3416.5,3416.5,3353.0,3418.5,3372.9,3372.95,3367.37,3500.0,2682.0,475,1599499.85,131
199,27/10/2019,EQ,3452.7,3500.0,3363.0,3412.15,3411.0,3418.5,3438.44,3500.0,2682.0,649,2231546.85,184
200,25/10/2019,EQ,3356.55,3420.05,3356.55,3350.9,3410.0,3412.15,3395.39,3500.0,2682.0,2143,7276319.9,479
201,24/10/2019,EQ,3360.0,3384.85,3350.6,3370.05,3359.9,3350.9,3363.07,3500.0,2682.0,461,1550376.7,54
202,23/10/2019,EQ,3342.25,3374.95,3342.15,3341.85,3370.0,3370.05,3363.65,3500.0,2682.0,177,595365.35,48
203,22/10/2019,EQ,3357.0,3369.35,3330.0,3357.75,3341.0,3341.85,3345.34,3500.0,2682.0,500,1672671.85,100
